t_s,gap_mm,hall_mV,adc16
234.365,393,2240,28705
234.393,393,2240,28700
234.427,400,2240,28698
234.455,393,2239,28689
234.488,398,2237,28656
234.520,396,2234,28623
234.549,398,2231,28582
234.581,404,2231,28583
234.610,406,2230,28573
234.643,398,2224,28497
234.672,396,2222,28473
234.705,397,2221,28450
234.734,410,2220,28443
234.766,403,2220,28445
234.795,396,2221,28458
234.828,397,2221,28454
234.856,394,2220,28441
234.889,404,2219,28436
234.921,397,2219,28427
234.951,393,2217,28403
234.983,400,2217,28402
235.012,406,2215,28383
235.044,398,2216,28386
235.074,392,2216,28387
235.106,405,2214,28371
235.135,402,2214,28362
235.168,401,2213,28348
235.196,395,2213,28359
235.229,388,2213,28348
235.258,405,2214,28361
235.291,391,2213,28351
235.320,407,2212,28336
235.352,398,2212,28344
235.384,398,2211,28325
235.413,398,2211,28322
235.446,402,2211,28330
235.475,401,2212,28340
235.507,411,2212,28346
235.537,396,2213,28360
235.569,385,2214,28360
235.598,402,2213,28354
235.631,402,2214,28362
235.659,404,2213,28360
235.692,395,2213,28358
235.722,395,2213,28357
235.754,402,2213,28352
235.786,396,2213,28351
235.815,393,2213,28358
235.847,402,2212,28342
235.876,398,2214,28363
235.909,403,2215,28375
235.938,398,2213,28360
235.970,398,2214,28369
236.000,407,2214,28371
236.033,398,2214,28368
236.060,391,2214,28369
236.093,397,2213,28358
236.122,398,2214,28366
236.155,396,2214,28368
236.187,400,2215,28379
236.216,401,2215,28376
236.248,399,2214,28369
236.277,388,2213,28351
236.310,399,2209,28306
236.339,402,2209,28299
236.371,399,2208,28288
236.400,397,2210,28312
236.433,398,2211,28326
236.462,404,2212,28338
236.494,398,2211,28324
236.523,396,2210,28316
236.556,403,2210,28310
236.588,402,2208,28292
236.617,406,2208,28289
236.650,397,2208,28293
236.679,397,2208,28295
236.711,393,2207,28283
236.740,405,2207,28281
236.773,390,2207,28275
236.802,393,2207,28279
236.834,405,2207,28276
236.863,401,2208,28295
236.896,400,2208,28296
236.925,400,2209,28306
236.957,398,2211,28323
236.990,396,2211,28327
237.019,403,2212,28342
237.051,393,2212,28339
237.080,400,2213,28352
237.113,401,2213,28357
237.142,398,2214,28371
237.175,386,2215,28376
237.203,399,2214,28368
237.236,404,2215,28376
237.265,403,2215,28377
237.297,397,2215,28378
237.326,398,2215,28374
237.359,402,2215,28374
237.388,403,2215,28384
237.421,391,2215,28384
237.453,398,2216,28387
237.482,404,2215,28383
237.514,399,2215,28384
237.544,394,2216,28391
237.576,398,2217,28399
237.605,398,2217,28404
237.638,395,2217,28403
237.667,400,2217,28408
237.699,392,2220,28442
237.728,396,2220,28448
237.760,404,2220,28448
237.789,394,2220,28442
237.822,400,2221,28452
237.854,407,2220,28446
237.884,400,2220,28445
237.916,403,2220,28446
237.945,397,2220,28442
237.977,407,2220,28441
238.007,393,2220,28444
238.039,391,2220,28444
238.068,395,2220,28441
238.101,399,2220,28443
238.129,400,2220,28439
238.162,395,2220,28442
238.190,398,2219,28435
238.223,397,2219,28435
238.255,395,2219,28430
238.285,391,2219,28436
238.317,401,2219,28432
238.346,399,2220,28439
238.379,398,2220,28439
238.407,398,2219,28431
238.440,405,2219,28431
238.469,394,2219,28431
238.502,393,2219,28433
238.530,401,2219,28437
238.563,397,2219,28436
238.592,399,2220,28438
238.624,393,2220,28440
238.657,396,2219,28436
238.686,401,2220,28442
238.718,395,2220,28444
238.747,401,2220,28444
238.780,391,2220,28445
238.809,390,2221,28451
238.841,386,2222,28472
238.870,405,2224,28490
238.903,406,2225,28505
238.932,398,2230,28571
238.965,395,2231,28584
238.993,399,2233,28604
239.026,400,2233,28609
239.055,398,2233,28615
239.088,393,2234,28622
239.120,402,2234,28619
239.149,399,2234,28620
239.181,402,2234,28617
239.210,400,2233,28609
239.243,401,2233,28607
239.271,398,2232,28596
239.305,394,2231,28584
239.334,401,2230,28574
239.366,401,2230,28567
239.395,397,2227,28535
239.428,396,2225,28511
239.456,399,2225,28506
239.489,406,2225,28503
239.522,396,2224,28499
239.550,397,2222,28473
239.583,399,2223,28477
239.612,403,2222,28468
239.644,394,2222,28466
239.673,392,2221,28462
239.706,400,2222,28464
239.734,398,2222,28472
239.767,406,2222,28469
239.796,395,2223,28476
239.828,401,2222,28467
239.857,398,2222,28464
239.890,403,2221,28461
239.922,392,2222,28468
239.951,389,2221,28462
239.984,397,2222,28464
240.012,395,2221,28458
240.045,405,2222,28463
240.074,397,2222,28466
240.107,398,2221,28458
240.136,394,2221,28458
240.168,405,2221,28456
240.197,397,2221,28461
240.230,397,2221,28461
240.258,406,2222,28471
240.291,391,2222,28469
240.324,396,2223,28482
240.353,411,2224,28490
240.385,400,2224,28490
240.414,402,2225,28504
240.447,402,2225,28511
240.476,404,2226,28514
240.508,397,2225,28513
240.537,398,2226,28524
240.570,393,2228,28541
240.598,391,2230,28573
240.631,401,2233,28610
240.660,399,2235,28641
240.693,402,2236,28649
240.721,396,2236,28646
240.754,392,2236,28648
240.787,400,2237,28666
240.816,404,2237,28667
240.848,395,2238,28669
240.877,402,2238,28674
240.910,398,2237,28667
240.938,395,2238,28677
240.971,398,2238,28678
241.000,397,2240,28697
241.033,397,2240,28695
241.061,401,2240,28700
241.094,402,2240,28701
241.123,393,2240,28700
241.156,403,2240,28703
241.188,388,2240,28697
241.217,401,2240,28701
241.250,390,2241,28707
241.279,392,2240,28698
241.311,398,2240,28702
241.340,401,2240,28701
241.373,404,2240,28703
241.402,398,2240,28700
241.435,406,2240,28695
241.463,391,2240,28696
241.496,392,2240,28697
241.525,394,2240,28698
241.557,390,2240,28697
241.589,398,2240,28696
241.618,402,2239,28692
241.651,403,2240,28697
241.681,400,2240,28693
241.713,390,2239,28682
241.742,406,2239,28682
241.774,402,2238,28678
241.803,403,2238,28675
241.836,410,2238,28669
241.865,404,2237,28667
241.897,402,2237,28663
241.926,411,2237,28662
241.959,401,2236,28650
241.988,404,2237,28655
242.021,407,2236,28652
242.053,400,2236,28654
242.082,401,2236,28653
242.114,397,2236,28646
242.143,395,2236,28650
242.176,400,2236,28653
242.204,393,2236,28648
242.237,396,2237,28655
242.266,395,2237,28658
242.299,396,2236,28643
242.328,398,2235,28636
242.360,386,2235,28638
242.390,395,2235,28635
242.422,406,2235,28635
242.454,394,2235,28637
242.483,400,2234,28624
242.515,396,2233,28605
242.545,402,2232,28598
242.577,394,2232,28592
242.606,394,2232,28598
242.639,402,2232,28596
242.667,402,2228,28551
242.700,396,2224,28499
242.728,406,2221,28458
242.761,406,2221,28454
242.790,399,2220,28445
242.823,391,2220,28441
242.855,397,2220,28440
242.884,405,2218,28419
242.916,400,2214,28364
242.946,400,2202,28218
242.978,395,2190,28060
243.007,396,2175,27863
243.040,396,2158,27651
243.068,389,2135,27353
243.101,398,2115,27104
243.130,395,2115,27095
243.162,395,2114,27079
243.191,405,2113,27069
243.224,402,2110,27039
243.253,408,2110,27035
243.286,398,2110,27031
243.318,389,2108,27010
243.347,396,2105,26973
243.380,406,2102,26929
243.409,398,2100,26900
243.441,394,2097,26866
243.470,397,2095,26836
243.503,399,2089,26771
243.531,399,2085,26717
243.564,397,2080,26651
243.593,406,2075,26587
243.626,392,2075,26583
243.654,392,2075,26585
243.687,397,2073,26563
243.720,403,2067,26489
243.749,390,2063,26430
243.781,401,2060,26398
243.810,388,2060,26394
243.843,403,2060,26392
243.872,389,2060,26388
243.904,401,2060,26391
243.933,393,2060,26393
243.966,404,2060,26393
243.995,395,2060,26395
244.028,395,2060,26393
244.056,403,2059,26378
244.088,396,2056,26345
244.121,411,2057,26351
244.151,400,2060,26391
244.182,400,2061,26408
244.211,401,2068,26500
244.244,404,2070,26520
244.273,395,2074,26578
244.305,390,2075,26581
244.335,406,2070,26522
244.367,398,2064,26443
244.396,398,2060,26396
244.428,401,2060,26393
244.457,407,2061,26402
244.490,396,2064,26445
244.522,394,2066,26469
244.552,381,2068,26498
244.584,399,2067,26481
244.613,397,2060,26390
244.646,400,2044,26184
244.674,402,2039,26121
244.707,407,2035,26068
244.736,391,2035,26077
244.768,391,2037,26100
244.797,402,2039,26118
244.830,406,2040,26137
244.858,404,2044,26184
244.891,400,2048,26239
244.924,401,2044,26193
244.953,405,2040,26137
244.985,399,2038,26109
245.014,397,2037,26093
245.047,401,2036,26091
245.076,398,2036,26092
245.108,410,2037,26100
245.137,395,2038,26118
245.170,399,2037,26096
245.198,400,2033,26042
245.231,389,2029,25998
245.260,401,2025,25943
245.292,400,2023,25921
245.321,403,2022,25904
245.354,396,2023,25917
245.386,397,2023,25916
245.415,403,2023,25922
245.448,398,2022,25901
245.477,400,2019,25863
245.510,400,2016,25831
245.539,408,2017,25848
245.572,399,2023,25918
245.600,407,2033,26043
245.633,399,2040,26134
245.662,395,2040,26137
245.694,405,2040,26139
245.723,398,2039,26130
245.756,386,2031,26022
245.788,400,2029,25995
245.817,409,2029,25994
245.849,400,2030,26005
245.878,400,2030,26010
245.912,407,2028,25979
245.940,394,2028,25978
245.973,403,2027,25969
246.002,397,2027,25966
246.035,401,2023,25913
246.063,395,2020,25885
246.095,395,2020,25885
246.124,404,2021,25896
246.157,405,2021,25891
246.189,401,2021,25889
246.218,400,2020,25886
246.251,400,2019,25868
246.279,402,2015,25819
246.312,409,2015,25813
246.341,399,2015,25815
246.374,393,2015,25816
246.402,396,2015,25814
246.435,399,2015,25813
246.464,395,2015,25817
246.497,401,2015,25812
246.525,400,2015,25814
246.558,401,2015,25822
246.590,394,2016,25830
246.619,401,2019,25871
246.652,403,2023,25915
246.681,404,2027,25965
246.713,397,2028,25984
246.742,391,2028,25985
246.775,397,2027,25969
246.804,397,2026,25952
246.836,400,2024,25937
246.865,408,2022,25907
246.898,401,2020,25882
246.930,404,2019,25871
246.959,396,2018,25849
246.992,399,2016,25830
247.021,398,2015,25817
247.053,406,2015,25821
247.082,395,2015,25818
247.115,400,2015,25818
247.144,405,2015,25821
247.176,403,2015,25819
247.205,394,2015,25816
247.238,398,2015,25811
247.267,402,2015,25816
247.299,403,2015,25813
247.328,402,2015,25818
247.361,396,2015,25820
247.393,397,2015,25818
247.422,405,2015,25817
247.455,401,2015,25813
247.484,400,2014,25807
247.516,395,2015,25816
247.545,398,2015,25816
247.578,403,2015,25820
247.607,409,2015,25823
247.639,401,2018,25857
247.668,401,2020,25880
247.701,413,2024,25928
247.729,399,2029,25999
247.762,400,2030,26014
247.795,397,2035,26074
247.823,411,2039,26128
247.856,400,2040,26140
247.885,405,2042,26164
247.918,396,2045,26199
247.946,405,2053,26298
247.979,400,2060,26393
248.008,397,2067,26478
248.041,402,2074,26574
248.069,400,2085,26713
248.102,400,2094,26829
248.131,396,2088,26754
248.164,397,2075,26586
248.196,403,2075,26584
248.225,394,2075,26586
248.258,394,2075,26589
248.286,395,2076,26594
248.319,404,2085,26709
248.348,400,2087,26734
248.381,401,2088,26757
248.409,398,2089,26768
248.442,406,2090,26780
248.471,404,2091,26789
248.504,397,2091,26789
248.536,401,2092,26797
248.565,400,2095,26836
248.597,399,2095,26845
248.626,406,2095,26848
248.659,398,2096,26849
248.688,397,2095,26843
248.720,410,2096,26850
248.749,393,2095,26845
248.782,406,2096,26856
248.811,399,2101,26913
248.844,406,2108,27003
248.872,395,2110,27038
248.905,406,2114,27082
248.934,395,2115,27097
248.967,402,2115,27098
248.999,398,2115,27097
249.028,403,2115,27096
249.061,398,2115,27097
249.090,396,2115,27098
249.122,399,2115,27100
249.151,392,2116,27110
249.184,399,2118,27135
249.212,405,2125,27223
249.245,394,2128,27260
249.274,396,2128,27268
249.307,394,2134,27347
249.336,400,2136,27364
249.368,404,2138,27399
249.400,407,2140,27417
249.430,393,2141,27435
249.462,402,2144,27467
249.491,398,2148,27516
249.523,403,2148,27521
249.552,399,2148,27518
249.585,396,2151,27561
249.614,395,2152,27572
249.647,397,2159,27656
249.676,402,2165,27743
249.708,393,2176,27874
249.737,403,2190,28053
249.769,396,2198,28159
249.802,400,2200,28190
249.831,398,2207,28271
249.863,398,2213,28360
249.892,398,2216,28392
249.925,404,2218,28420
249.953,403,2220,28443
249.986,400,2222,28469
250.015,392,2227,28531
250.048,392,2231,28580
250.077,401,2234,28628
250.109,399,2239,28686
250.139,399,2240,28700
250.172,399,2242,28725
250.203,401,2245,28768
250.232,394,2250,28832
250.265,393,2255,28897
250.294,401,2261,28965
250.327,390,2266,29029
250.355,392,2270,29083
250.388,402,2272,29103
250.416,396,2275,29147
250.450,393,2275,29149
250.478,387,2279,29194
250.511,392,2287,29302
250.540,393,2298,29448
250.572,391,2304,29523
250.605,395,2310,29591
250.634,392,2310,29599
250.667,388,2310,29598
250.696,398,2310,29593
250.728,397,2308,29565
250.757,393,2305,29538
250.789,403,2301,29486
250.818,396,2300,29468
250.851,391,2296,29414
250.879,391,2286,29283
250.913,401,2276,29162
250.941,402,2273,29127
250.974,387,2259,28945
251.006,409,2248,28796
251.036,395,2241,28711
251.068,395,2240,28698
251.096,394,2237,28659
251.129,390,2230,28570
251.158,396,2227,28527
251.191,398,2225,28509
251.219,401,2226,28515
251.252,397,2226,28515
251.281,404,2226,28526
251.314,406,2226,28518
251.342,390,2226,28523
251.375,405,2226,28522
251.407,388,2226,28525
251.437,396,2225,28507
251.469,397,2221,28454
251.498,388,2219,28435
251.531,396,2215,28382
251.559,392,2213,28354
251.592,392,2206,28264
251.621,399,2204,28232
251.653,402,2200,28189
251.682,401,2200,28184
251.715,397,2199,28172
251.744,397,2190,28061
251.776,394,2182,27957
251.809,399,2175,27867
251.838,394,2169,27787
251.870,394,2162,27699
251.899,400,2157,27642
251.932,392,2150,27552
251.961,397,2146,27497
251.993,402,2140,27418
252.022,397,2138,27387
252.055,396,2136,27364
252.083,402,2135,27353
252.116,400,2137,27379
252.145,400,2138,27396
252.177,397,2138,27398
252.210,388,2140,27414
252.239,392,2141,27430
252.272,397,2142,27442
252.301,394,2151,27559
252.334,394,2158,27651
252.362,401,2160,27673
252.395,402,2165,27740
252.424,392,2174,27859
252.457,398,2177,27889
252.486,399,2186,28008
252.518,401,2193,28103
252.547,394,2199,28178
252.580,404,2200,28182
252.612,394,2200,28187
252.641,396,2200,28185
252.673,393,2200,28188
252.703,398,2201,28202
252.735,390,2202,28216
252.764,398,2203,28220
252.796,402,2205,28250
252.825,396,2215,28380
252.858,385,2218,28421
252.887,402,2219,28424
252.920,400,2219,28430
252.948,397,2220,28441
252.981,386,2220,28448
253.013,397,2222,28473
253.043,401,2224,28499
253.074,395,2229,28557
253.104,390,2240,28702
253.136,393,2250,28830
253.165,398,2257,28922
253.198,399,2267,29040
253.226,402,2275,29144
253.259,398,2275,29144
253.288,398,2274,29138
253.321,403,2275,29144
253.349,401,2274,29141
253.382,396,2275,29143
253.415,393,2274,29139
253.443,400,2274,29138
253.476,400,2272,29104
253.505,395,2272,29104
253.537,394,2274,29135
253.567,396,2270,29088
253.599,394,2264,29009
253.628,391,2264,29002
253.661,403,2260,28957
253.689,400,2260,28953
253.722,401,2260,28959
253.751,403,2259,28943
253.783,387,2259,28947
253.816,398,2261,28970
253.845,397,2260,28959
253.877,389,2257,28912
253.906,405,2256,28903
253.939,403,2258,28932
253.968,401,2258,28936
254.000,405,2258,28933
254.029,393,2259,28938
254.062,402,2260,28958
254.091,402,2264,29012
254.124,392,2265,29024
254.152,399,2261,28963
254.185,397,2255,28891
254.217,398,2243,28742
254.246,402,2230,28570
254.279,399,2226,28522
254.307,399,2220,28441
254.340,402,2211,28325
254.369,398,2205,28250
254.401,400,2200,28188
254.430,403,2200,28183
254.463,403,2200,28186
254.492,399,2200,28181
254.525,401,2199,28178
254.554,403,2202,28215
254.586,406,2205,28247
254.619,395,2215,28385
254.648,397,2217,28404
254.680,389,2220,28445
254.709,396,2220,28445
254.742,395,2220,28447
254.771,391,2220,28449
254.804,396,2221,28452
254.832,404,2223,28483
254.865,392,2240,28697
254.894,400,2248,28805
254.926,390,2240,28694
254.955,399,2228,28547
254.988,391,2228,28547
255.016,395,2228,28550
255.049,391,2222,28464
255.081,395,2220,28444
255.111,401,2220,28440
255.143,400,2220,28441
255.173,394,2220,28437
255.204,387,2220,28441
255.233,399,2223,28482
255.266,393,2228,28549
255.295,395,2231,28589
255.328,400,2237,28657
255.357,386,2240,28697
255.390,387,2241,28717
255.418,405,2243,28732
255.451,390,2244,28750
255.483,392,2245,28763
255.512,400,2245,28761
255.545,405,2245,28768
255.574,390,2251,28837
255.606,399,2255,28887
255.635,392,2256,28900
255.668,393,2262,28977
255.696,390,2269,29066
255.730,397,2270,29080
255.758,389,2274,29139
255.791,401,2275,29145
255.819,394,2275,29147
255.852,393,2275,29142
255.884,391,2275,29149
255.913,395,2277,29170
255.946,393,2283,29256
255.975,401,2289,29322
256.007,396,2296,29415
256.036,396,2300,29468
256.069,405,2304,29525
256.097,391,2310,29601
256.131,398,2315,29658
256.159,391,2316,29668
256.192,390,2318,29697
256.220,393,2319,29709
256.253,398,2324,29777
256.282,389,2332,29882
256.315,390,2338,29954
256.347,392,2350,30115
256.376,396,2359,30229
256.409,397,2361,30251
256.438,393,2370,30364
256.470,389,2377,30453
256.499,388,2380,30495
256.531,392,2382,30518
256.560,390,2386,30574
256.593,395,2389,30610
256.621,397,2391,30635
256.654,391,2393,30658
256.683,392,2395,30687
256.716,386,2396,30697
256.749,385,2397,30716
256.778,387,2399,30741
256.810,389,2400,30751
256.839,395,2402,30779
256.871,390,2405,30815
256.901,387,2406,30825
256.933,396,2408,30848
256.962,391,2408,30858
256.995,391,2408,30855
257.023,390,2408,30852
257.056,388,2408,30850
257.085,397,2407,30841
257.118,388,2407,30842
257.146,389,2407,30845
257.179,387,2408,30846
257.211,400,2408,30857
257.240,388,2410,30878
257.273,391,2410,30877
257.302,391,2411,30885
257.335,387,2412,30905
257.364,388,2413,30922
257.396,384,2414,30929
257.425,387,2415,30937
257.457,393,2415,30937
257.487,389,2415,30939
257.519,388,2415,30939
257.548,388,2415,30940
257.581,381,2415,30943
257.613,395,2416,30949
257.642,385,2416,30959
257.674,396,2417,30972
257.704,389,2418,30977
257.736,384,2418,30984
257.765,387,2418,30981
257.798,386,2420,31002
257.827,381,2420,31003
257.859,382,2421,31020
257.888,386,2423,31050
257.921,387,2427,31095
257.949,393,2429,31119
257.982,392,2429,31124
258.014,392,2430,31129
258.043,397,2429,31125
258.075,384,2429,31127
258.104,387,2430,31128
258.137,387,2430,31137
258.167,384,2430,31140
258.199,393,2432,31159
258.227,390,2434,31180
258.260,384,2434,31191
258.289,386,2435,31195
258.322,384,2435,31197
258.351,381,2435,31194
258.384,387,2435,31198
258.412,387,2435,31195
258.445,382,2435,31200
258.477,386,2435,31203
258.506,388,2435,31200
258.539,394,2436,31210
258.568,384,2436,31212
258.600,385,2436,31214
258.629,386,2437,31220
258.662,392,2438,31234
258.690,388,2437,31229
258.723,391,2436,31208
258.751,384,2435,31200
258.784,389,2435,31195
258.813,389,2435,31196
258.845,384,2434,31188
258.874,386,2433,31178
258.907,393,2432,31163
258.940,389,2431,31141
258.970,393,2430,31135
259.001,380,2429,31121
259.030,391,2425,31066
259.063,389,2420,31007
259.091,386,2418,30981
259.125,387,2415,30943
259.154,389,2414,30933
259.186,400,2410,30883
259.215,383,2405,30816
259.247,383,2401,30762
259.276,386,2400,30748
259.309,389,2399,30741
259.341,390,2397,30710
259.370,382,2395,30684
259.403,395,2392,30641
259.432,385,2390,30627
259.464,395,2390,30623
259.493,389,2389,30613
259.526,390,2387,30580
259.555,387,2385,30557
259.588,397,2384,30541
259.616,392,2381,30507
259.649,391,2381,30503
259.678,392,2381,30501
259.710,397,2380,30498
259.743,396,2380,30495
259.772,385,2380,30493
259.804,387,2380,30494
259.833,389,2380,30492
259.866,399,2380,30488
259.895,397,2379,30482
259.927,393,2377,30459
259.956,395,2376,30445
259.989,384,2374,30422
260.018,392,2373,30408
260.050,389,2372,30386
260.079,395,2366,30317
260.112,394,2363,30282
260.140,398,2360,30237
260.173,388,2360,30234
260.205,390,2357,30201
260.235,392,2353,30146
260.267,391,2350,30106
260.296,400,2344,30028
260.329,390,2340,29979
260.358,390,2338,29955
260.390,397,2336,29925
260.419,392,2335,29916
260.452,396,2333,29893
260.480,380,2329,29840
260.513,396,2328,29824
260.542,391,2325,29791
260.574,395,2325,29783
260.607,392,2322,29756
260.636,392,2319,29711
260.669,390,2316,29668
260.698,397,2315,29664
260.730,400,2315,29666
260.759,394,2315,29663
260.792,394,2315,29658
260.821,401,2315,29655
260.853,394,2315,29657
260.882,391,2314,29650
260.914,387,2312,29624
260.943,391,2311,29610
260.975,400,2310,29601
261.004,393,2306,29551
261.037,394,2300,29469
261.069,390,2295,29401
261.098,397,2286,29284
261.131,389,2281,29230
261.160,397,2276,29157
261.193,400,2275,29146
261.222,385,2275,29144
261.255,396,2274,29134
261.283,390,2271,29091
261.316,395,2265,29018
261.345,383,2260,28959
261.377,396,2260,28959
261.406,395,2260,28959
261.439,398,2259,28949
261.471,397,2259,28939
261.501,401,2257,28913
261.533,395,2257,28914
261.562,401,2257,28912
261.594,399,2256,28901
261.623,391,2255,28887
261.656,396,2252,28855
261.684,401,2246,28781
261.717,391,2243,28737
261.746,394,2240,28696
261.779,389,2239,28681
261.807,390,2233,28608
261.840,395,2230,28568
261.869,396,2230,28568
261.902,392,2228,28541
261.934,393,2224,28494
261.963,397,2220,28447
261.995,391,2220,28443
262.025,394,2220,28441
262.058,397,2219,28432
262.086,395,2216,28392
262.118,392,2213,28357
262.147,393,2210,28313
262.180,403,2207,28282
262.208,403,2205,28253
262.241,395,2204,28238
262.270,398,2201,28198
262.302,401,2200,28193
262.335,387,2201,28194
262.364,395,2201,28194
262.396,395,2200,28185
262.426,394,2200,28188
262.458,391,2200,28192
262.487,400,2200,28191
262.519,387,2200,28186
262.548,395,2198,28158
262.581,402,2193,28091
262.610,395,2189,28050
262.643,396,2182,27957
262.671,396,2178,27908
262.704,401,2176,27875
262.733,395,2175,27861
262.765,389,2171,27813
262.798,399,2166,27747
262.827,403,2165,27734
262.859,395,2162,27706
262.888,401,2161,27684
262.921,400,2160,27674
262.950,398,2160,27675
262.982,401,2160,27675
263.011,395,2160,27677
263.044,392,2160,27678
263.073,406,2160,27678
263.105,402,2160,27675
263.134,397,2159,27664
263.167,400,2158,27648
263.199,394,2158,27643
263.228,399,2158,27648
263.261,401,2156,27619
263.290,395,2153,27584
263.322,396,2150,27541
263.351,399,2146,27496
263.384,393,2141,27429
263.413,398,2140,27415
263.445,395,2138,27391
263.474,395,2135,27360
263.507,394,2135,27351
263.536,387,2131,27305
263.568,394,2127,27257
263.601,400,2126,27237
263.630,405,2124,27217
263.662,397,2121,27175
263.691,396,2117,27120
263.724,399,2116,27108
263.753,397,2115,27103
263.785,400,2115,27103
263.814,404,2115,27100
263.847,401,2116,27107
263.875,400,2115,27104
263.908,397,2115,27098
263.937,398,2115,27094
263.970,399,2115,27093
263.998,395,2113,27078
264.031,406,2111,27048
264.064,390,2107,26995
264.093,399,2100,26904
264.125,404,2095,26848
264.154,395,2094,26835
264.187,401,2092,26806
264.215,395,2090,26784
264.248,395,2093,26822
264.277,398,2095,26838
264.310,408,2095,26840
264.339,392,2095,26842
264.371,391,2095,26842
264.400,401,2095,26846
264.433,393,2098,26885
264.461,396,2102,26926
264.494,407,2101,26924
264.526,392,2106,26982
264.556,394,2108,27004
264.588,400,2107,26989
264.618,400,2107,26998
264.650,402,2108,27003
264.680,392,2106,26979
264.712,402,2099,26891
264.740,396,2096,26860
264.773,393,2097,26867
264.802,398,2096,26858
264.835,401,2095,26848
264.863,395,2095,26846
264.896,391,2095,26844
264.928,391,2096,26848
264.957,405,2097,26862
264.989,399,2095,26847
265.018,402,2095,26844
265.051,398,2096,26852
265.080,401,2096,26850
265.112,409,2095,26843
265.141,399,2095,26840
265.174,404,2094,26834
265.202,407,2095,26845
265.235,387,2096,26852
265.264,396,2096,26849
265.296,405,2097,26862
265.329,401,2097,26868
265.358,396,2096,26858
265.390,400,2096,26857
265.419,407,2097,26863
265.452,391,2097,26868
265.481,397,2096,26857
265.514,396,2100,26901
265.542,400,2102,26930
265.575,395,2100,26910
265.604,405,2099,26887
265.637,402,2095,26846
265.666,398,2095,26843
265.698,398,2095,26846
265.727,401,2095,26842
265.760,401,2094,26827
265.792,402,2091,26794
265.822,405,2092,26803
265.854,402,2092,26802
265.883,398,2091,26797
265.916,390,2090,26774
265.944,392,2087,26741
265.977,406,2086,26731
266.006,392,2086,26723
266.039,402,2086,26725
266.067,390,2086,26725
266.100,396,2086,26724
266.129,405,2085,26719
266.161,401,2085,26715
266.190,403,2085,26714
266.223,398,2085,26710
266.255,405,2085,26707
266.284,392,2084,26698
266.317,393,2084,26704
266.345,403,2085,26714
266.378,403,2084,26703
266.407,413,2079,26631
266.439,392,2075,26591
266.468,397,2074,26578
266.501,395,2072,26547
266.530,400,2071,26533
266.563,402,2075,26582
266.591,398,2075,26584
266.624,401,2075,26585
266.656,403,2076,26600
266.685,402,2084,26697
266.718,397,2095,26843
266.747,395,2107,27000
266.779,391,2114,27082
266.808,391,2115,27100
266.841,400,2117,27117
266.870,405,2123,27198
266.902,396,2137,27382
266.931,393,2153,27584
266.964,395,2168,27783
266.993,390,2181,27938
267.025,398,2196,28131
267.058,397,2201,28195
267.087,396,2208,28292
267.119,397,2216,28397
267.148,390,2220,28446
267.181,393,2230,28566
267.210,390,2239,28687
267.242,396,2241,28709
267.271,402,2247,28787
267.304,393,2255,28891
267.333,398,2264,29002
267.365,398,2275,29145
267.394,395,2285,29282
267.427,393,2300,29468
267.456,389,2312,29622
267.488,388,2319,29709
267.521,391,2325,29791
267.550,389,2334,29901
267.582,395,2335,29918
267.611,385,2338,29958
267.644,387,2342,30009
267.672,397,2350,30111
267.705,396,2355,30179
267.734,391,2360,30236
267.766,386,2367,30331
267.795,390,2379,30487
267.828,397,2383,30532
267.857,387,2390,30621
267.890,391,2396,30702
267.922,378,2400,30746
267.951,387,2403,30794
267.983,385,2406,30832
268.013,391,2413,30913
268.045,394,2415,30941
268.074,376,2416,30949
268.107,390,2419,30993
268.135,385,2422,31029
268.168,385,2428,31107
268.197,395,2430,31138
268.230,393,2433,31176
268.258,384,2435,31197
268.291,384,2435,31198
268.320,380,2437,31219
268.352,384,2441,31278
268.385,376,2445,31324
268.414,380,2446,31341
268.446,383,2450,31396
268.475,377,2454,31439
268.508,382,2455,31456
268.537,381,2456,31467
268.569,379,2458,31497
268.598,378,2460,31516
268.631,380,2460,31517
268.660,378,2459,31512
268.693,377,2461,31530
268.721,383,2463,31561
268.754,379,2465,31582
268.786,380,2467,31606
268.815,379,2467,31609
268.848,375,2467,31614
268.877,373,2468,31622
268.909,378,2469,31630
268.938,372,2470,31646
268.971,382,2470,31651
269.000,377,2472,31668
269.032,376,2474,31695
269.061,370,2475,31714
269.094,374,2476,31729
269.123,375,2479,31756
269.155,371,2479,31767
269.188,376,2480,31769
269.217,374,2480,31773
269.249,373,2480,31771
269.278,376,2480,31772
269.311,367,2480,31773
269.340,385,2480,31773
269.372,371,2480,31778
269.401,383,2480,31781
269.434,378,2482,31796
269.463,376,2483,31807
269.495,373,2484,31821
269.524,368,2484,31825
269.557,372,2484,31823
269.585,366,2484,31825
269.618,367,2484,31831
269.650,373,2484,31829
269.680,375,2484,31828
269.712,372,2484,31829
269.741,380,2485,31833
269.774,373,2485,31832
269.802,375,2485,31836
269.835,366,2485,31836
269.864,374,2485,31839
269.896,363,2485,31840
269.925,369,2485,31839
269.958,365,2485,31838
269.986,362,2485,31842
270.019,370,2485,31843
270.048,366,2485,31842
270.081,371,2485,31845
270.113,372,2486,31848
270.142,373,2486,31854
270.175,374,2487,31862
270.204,375,2487,31867
270.236,364,2488,31873
270.265,374,2488,31883
270.298,374,2489,31890
