t_s,gap_mm,hall_mV,adc16
35.914,401,2262,29252
35.946,407,2269,29338
35.975,403,2266,29299
36.007,397,2261,29238
36.036,406,2257,29180
36.069,404,2254,29151
36.098,400,2254,29148
36.131,399,2254,29148
36.159,398,2254,29148
36.192,401,2254,29148
36.224,397,2254,29145
36.253,398,2249,29078
36.286,399,2239,28959
36.315,397,2237,28924
36.347,398,2236,28908
36.376,410,2234,28889
36.408,399,2228,28811
36.437,399,2224,28760
36.470,407,2226,28784
36.498,406,2234,28888
36.531,408,2234,28892
36.560,409,2234,28884
36.593,396,2234,28889
36.622,400,2234,28894
36.654,400,2235,28896
36.687,400,2235,28900
36.716,407,2234,28894
36.748,400,2235,28896
36.777,398,2235,28904
36.810,401,2240,28966
36.839,393,2249,29080
36.872,405,2254,29147
36.900,405,2254,29150
36.933,403,2254,29142
36.962,408,2250,29091
36.995,401,2252,29115
37.023,396,2254,29148
37.056,403,2254,29150
37.085,407,2254,29147
37.118,410,2254,29150
37.150,396,2254,29147
37.179,411,2259,29215
37.212,402,2267,29314
37.240,404,2275,29419
37.272,398,2278,29459
37.301,403,2279,29469
37.334,404,2278,29452
37.363,405,2269,29340
37.396,406,2256,29173
37.425,398,2252,29124
37.457,403,2249,29082
37.486,398,2254,29146
37.518,401,2260,29218
37.551,397,2266,29305
37.580,400,2274,29411
37.613,404,2279,29468
37.642,400,2284,29537
37.674,396,2288,29584
37.703,402,2287,29574
37.736,404,2289,29599
37.765,398,2293,29654
37.798,396,2294,29659
37.826,400,2294,29670
37.859,399,2303,29783
37.888,396,2310,29876
37.920,395,2313,29916
37.952,400,2319,29988
37.982,402,2328,30106
38.014,394,2333,30175
38.043,403,2337,30223
38.076,397,2338,30231
38.105,399,2336,30211
38.137,396,2336,30201
38.167,399,2338,30232
38.200,395,2338,30238
38.228,394,2338,30237
38.261,397,2340,30254
38.289,386,2343,30298
38.322,397,2345,30328
38.350,397,2348,30362
38.383,398,2349,30379
38.415,403,2352,30412
38.444,394,2353,30427
38.477,393,2353,30423
38.506,393,2351,30406
38.539,398,2349,30375
38.567,401,2350,30387
38.600,396,2353,30427
38.629,395,2357,30484
38.661,400,2358,30497
38.690,399,2363,30557
38.723,399,2368,30622
38.751,394,2372,30674
38.784,397,2374,30701
38.817,394,2376,30722
38.846,401,2377,30738
38.878,394,2377,30742
38.907,393,2378,30746
38.940,391,2378,30745
38.969,398,2377,30742
39.002,387,2377,30743
39.031,391,2378,30752
39.063,398,2379,30759
39.092,399,2381,30788
39.124,389,2383,30815
39.153,402,2386,30857
39.186,388,2391,30912
39.215,395,2392,30937
39.248,391,2392,30936
39.280,385,2393,30940
39.309,393,2393,30940
39.341,393,2393,30941
39.370,400,2393,30944
39.403,391,2393,30948
39.432,392,2394,30952
39.464,390,2396,30981
39.494,396,2398,31011
39.526,388,2400,31031
39.554,386,2401,31046
39.587,395,2403,31067
39.616,389,2403,31069
39.649,388,2402,31059
39.678,390,2400,31035
39.710,388,2398,31011
39.742,392,2397,30992
39.771,386,2394,30952
39.804,389,2393,30942
39.833,389,2392,30931
39.866,388,2389,30893
39.895,392,2385,30841
39.927,393,2383,30817
39.956,390,2381,30784
39.989,398,2378,30747
40.018,390,2373,30686
40.050,399,2366,30594
40.079,396,2358,30493
40.112,389,2348,30367
40.144,393,2339,30242
40.173,393,2338,30229
40.205,395,2334,30182
40.235,397,2333,30167
40.267,397,2332,30151
40.296,392,2329,30120
40.328,400,2330,30123
40.357,394,2329,30120
40.390,398,2329,30115
40.418,401,2328,30106
40.451,395,2325,30062
40.480,401,2319,29983
40.513,393,2314,29921
40.541,398,2312,29902
40.574,394,2307,29826
40.606,400,2303,29783
40.635,398,2296,29696
40.668,393,2294,29661
40.697,393,2294,29660
40.729,398,2293,29655
40.758,395,2293,29654
40.791,399,2294,29659
40.820,393,2292,29642
40.852,404,2290,29614
40.881,398,2290,29615
40.914,397,2289,29605
40.943,398,2285,29546
40.975,408,2279,29467
41.008,400,2275,29422
41.037,395,2270,29352
41.069,394,2263,29266
41.098,400,2256,29174
41.131,401,2254,29152
41.160,402,2254,29153
41.192,392,2255,29156
41.221,403,2254,29151
41.254,403,2254,29146
41.282,402,2254,29148
41.315,407,2254,29145
41.344,400,2254,29144
41.377,403,2249,29087
41.405,404,2249,29081
41.438,401,2250,29098
41.471,403,2254,29146
41.500,402,2254,29143
41.532,406,2253,29139
41.561,409,2254,29147
41.594,399,2254,29151
41.623,401,2254,29147
41.655,399,2247,29060
41.684,389,2238,28937
41.717,392,2235,28900
41.745,398,2234,28891
41.778,404,2226,28783
41.807,395,2227,28800
41.840,403,2234,28891
41.868,406,2236,28919
41.901,401,2238,28941
41.934,404,2237,28929
41.962,398,2237,28929
41.995,409,2238,28944
42.024,398,2239,28958
42.057,407,2240,28961
42.085,407,2240,28960
42.118,403,2247,29054
42.147,400,2254,29148
42.180,398,2255,29155
42.208,400,2254,29151
42.241,408,2256,29175
42.270,402,2266,29298
42.302,397,2274,29402
42.335,399,2265,29289
42.364,402,2261,29234
42.396,404,2264,29272
42.425,402,2264,29275
42.458,402,2264,29281
42.487,405,2266,29299
42.520,402,2273,29394
42.548,399,2276,29427
42.581,397,2278,29452
42.610,395,2276,29427
42.642,407,2266,29304
42.671,402,2265,29283
42.704,398,2270,29359
42.733,393,2276,29436
42.765,404,2274,29412
42.798,400,2277,29446
42.827,403,2284,29528
42.859,400,2292,29639
42.888,407,2294,29664
42.921,404,2297,29709
42.950,402,2295,29680
42.982,403,2293,29654
43.011,399,2280,29477
43.044,400,2264,29282
43.072,405,2254,29143
43.105,406,2240,28959
43.134,398,2235,28898
43.167,399,2237,28931
43.199,403,2240,28966
43.228,398,2241,28974
43.261,398,2242,28991
43.290,398,2249,29076
43.323,404,2249,29084
43.351,408,2247,29053
43.384,403,2247,29062
43.413,404,2250,29092
43.446,397,2254,29148
43.475,405,2264,29282
43.507,402,2267,29310
43.536,399,2264,29275
43.568,405,2269,29335
43.597,397,2277,29450
43.630,403,2279,29475
43.662,400,2279,29473
43.691,399,2274,29399
43.724,399,2259,29218
43.753,399,2254,29149
43.785,403,2258,29203
43.815,403,2265,29295
43.847,403,2265,29292
43.876,402,2260,29220
43.908,396,2259,29215
43.937,393,2265,29291
43.970,394,2274,29403
43.999,401,2273,29390
44.031,405,2270,29348
44.064,407,2269,29342
44.093,402,2271,29360
44.125,405,2266,29303
44.154,406,2266,29301
44.187,408,2273,29393
44.216,397,2278,29462
44.248,401,2278,29461
44.278,406,2278,29464
44.310,397,2285,29554
44.339,398,2294,29660
44.371,402,2300,29746
44.400,400,2303,29783
44.433,399,2300,29745
44.462,400,2299,29723
44.494,401,2302,29770
44.527,401,2306,29822
44.555,400,2312,29900
44.588,402,2314,29917
44.617,390,2318,29969
44.649,394,2327,30096
44.678,397,2331,30140
44.711,394,2333,30168
44.740,395,2336,30201
44.772,392,2338,30235
44.801,392,2339,30240
44.835,395,2340,30262
44.863,392,2344,30309
44.896,393,2354,30435
44.928,395,2358,30491
44.958,398,2362,30545
44.989,392,2369,30628
45.019,393,2378,30744
45.051,393,2380,30779
45.080,391,2383,30816
45.113,390,2386,30857
45.141,393,2390,30900
45.174,395,2391,30924
45.203,388,2392,30930
45.236,388,2392,30937
45.264,391,2393,30939
45.297,395,2393,30950
45.329,390,2396,30983
45.358,390,2398,31012
45.390,387,2401,31049
45.419,390,2405,31094
45.452,392,2406,31116
45.481,393,2408,31134
45.513,383,2410,31160
45.542,385,2412,31189
45.575,392,2413,31197
45.604,389,2412,31196
45.637,389,2413,31198
45.665,385,2413,31198
45.699,388,2413,31199
45.727,389,2413,31197
45.760,387,2412,31195
45.792,388,2412,31196
45.821,390,2413,31198
45.854,384,2413,31197
45.883,390,2413,31201
45.916,389,2413,31207
45.944,389,2413,31209
45.977,381,2416,31236
46.006,391,2417,31261
46.039,386,2419,31277
46.067,384,2421,31300
46.100,385,2421,31306
46.128,392,2421,31308
46.162,391,2421,31302
46.190,386,2421,31305
46.223,391,2422,31318
46.255,395,2423,31328
46.284,385,2423,31331
46.317,383,2427,31384
46.347,389,2431,31441
46.378,383,2433,31467
46.408,379,2436,31503
46.440,390,2437,31513
46.469,389,2437,31519
46.501,384,2438,31522
46.530,386,2438,31524
46.563,388,2438,31524
46.591,381,2438,31525
46.624,381,2439,31533
46.656,378,2439,31536
46.686,386,2441,31563
46.718,387,2442,31582
46.747,384,2444,31598
46.779,386,2443,31596
46.808,386,2442,31575
46.841,384,2440,31546
46.870,386,2438,31521
46.902,387,2437,31514
46.931,388,2437,31517
46.964,383,2436,31502
46.993,389,2433,31463
47.025,381,2432,31448
47.054,385,2429,31415
47.087,387,2426,31371
47.119,389,2424,31339
47.149,390,2423,31327
47.181,386,2422,31313
47.210,386,2419,31287
47.243,385,2416,31246
47.271,387,2413,31204
47.304,387,2413,31199
47.333,388,2413,31198
47.365,388,2413,31197
47.394,392,2412,31195
47.427,385,2413,31197
47.455,387,2412,31195
47.489,381,2412,31192
47.517,389,2412,31195
47.550,392,2411,31181
47.582,387,2409,31153
47.611,389,2409,31145
47.643,391,2408,31140
47.672,396,2408,31135
47.705,390,2407,31128
47.734,388,2406,31118
47.766,391,2404,31090
47.795,388,2402,31065
47.828,391,2400,31037
47.857,387,2399,31016
47.890,396,2400,31030
47.919,397,2401,31046
47.951,388,2405,31103
47.983,380,2408,31137
48.013,391,2412,31185
48.045,387,2413,31197
48.074,387,2413,31197
48.106,391,2413,31204
48.136,394,2414,31220
48.168,386,2416,31244
48.197,385,2417,31256
48.230,387,2418,31263
48.259,393,2420,31294
48.292,387,2422,31319
48.320,390,2422,31326
48.352,382,2426,31374
48.381,385,2431,31438
48.414,381,2433,31467
48.446,387,2436,31502
48.476,382,2437,31517
48.508,387,2437,31519
48.537,382,2438,31529
48.569,391,2441,31560
48.598,382,2443,31588
48.631,388,2446,31632
48.660,385,2447,31641
48.692,379,2448,31653
48.721,383,2450,31684
48.754,382,2452,31704
48.782,382,2452,31713
48.816,384,2453,31717
48.847,381,2453,31725
48.877,382,2454,31738
48.910,381,2455,31751
48.939,385,2457,31766
48.971,379,2457,31769
49.000,387,2457,31775
49.032,384,2457,31772
49.061,371,2457,31774
49.094,381,2458,31779
49.122,380,2458,31779
49.155,378,2458,31778
49.184,380,2458,31788
49.217,386,2459,31794
49.246,377,2459,31798
49.278,376,2460,31811
49.311,378,2460,31817
49.341,378,2462,31831
49.372,381,2462,31833
49.401,377,2462,31840
49.434,374,2462,31842
49.463,377,2462,31842
49.495,377,2462,31839
49.524,374,2464,31856
49.557,370,2464,31862
49.585,370,2464,31866
49.618,372,2465,31876
49.647,371,2465,31878
49.680,374,2465,31880
49.709,375,2466,31887
49.741,376,2466,31887
49.773,374,2466,31891
49.802,378,2467,31895
49.835,375,2467,31900
49.863,372,2467,31901
49.896,375,2467,31902
49.925,373,2467,31907
49.958,370,2468,31915
49.986,373,2469,31924
50.019,370,2469,31931
50.048,373,2470,31945
50.081,374,2471,31955
50.110,366,2472,31962
50.143,376,2472,31962
50.175,366,2472,31961
50.204,372,2472,31962
50.237,366,2472,31961
50.265,370,2472,31960
50.298,375,2472,31961
50.327,367,2472,31961
50.359,366,2472,31964
50.388,366,2472,31963
50.421,377,2472,31961
50.450,374,2472,31963
50.482,368,2472,31965
50.511,369,2472,31966
50.544,369,2472,31963
50.572,366,2472,31968
50.605,371,2472,31969
50.637,371,2473,31972
50.667,359,2472,31970
50.699,365,2473,31975
50.728,359,2473,31975
50.761,369,2473,31977
50.790,363,2473,31977
50.822,371,2473,31980
50.851,362,2473,31979
50.884,362,2474,31991
50.913,357,2474,31998
50.946,364,2474,31993
50.974,369,2475,31999
51.007,362,2475,32003
51.039,366,2474,31995
51.068,365,2474,31994
51.100,365,2475,32001
51.129,362,2475,31999
51.162,365,2474,31994
51.191,361,2474,31989
51.223,363,2474,31990
51.252,364,2475,32001
51.285,364,2475,32005
51.314,357,2475,32004
51.347,361,2475,32007
51.376,361,2476,32011
51.408,367,2476,32013
51.437,366,2476,32020
51.470,363,2476,32014
51.502,358,2476,32016
51.531,362,2476,32017
51.563,361,2476,32013
51.592,359,2476,32013
51.625,368,2475,32010
51.653,351,2476,32013
51.686,361,2476,32018
51.715,367,2476,32012
51.748,360,2476,32020
51.777,364,2476,32020
51.810,367,2476,32021
51.838,358,2476,32024
51.871,366,2476,32020
51.900,358,2477,32025
51.932,359,2477,32026
51.965,364,2477,32025
51.994,356,2477,32025
52.026,364,2477,32025
52.055,360,2476,32024
52.087,356,2477,32027
52.116,363,2477,32026
52.149,360,2477,32025
52.178,361,2476,32018
52.210,362,2477,32024
52.239,364,2476,32018
52.272,357,2476,32018
52.301,363,2476,32018
52.334,360,2476,32018
52.366,359,2476,32014
52.395,363,2476,32014
52.428,362,2476,32015
52.456,367,2476,32018
52.489,355,2476,32017
52.518,362,2476,32022
52.551,358,2476,32021
52.579,362,2477,32026
52.612,359,2476,32023
52.641,359,2476,32023
52.674,362,2476,32016
52.702,361,2476,32021
52.735,357,2476,32012
52.764,359,2476,32012
52.797,361,2475,32011
52.829,361,2476,32013
52.858,356,2476,32015
52.891,365,2476,32016
52.919,358,2476,32017
52.952,364,2476,32016
52.981,358,2476,32019
53.014,357,2476,32022
53.043,362,2476,32023
53.076,363,2476,32020
53.104,365,2477,32030
53.137,358,2477,32029
53.165,355,2477,32031
53.198,361,2477,32028
53.230,361,2477,32029
53.259,365,2477,32030
53.291,364,2477,32031
53.320,358,2477,32032
53.353,362,2477,32033
53.382,362,2477,32031
53.415,360,2477,32030
53.444,359,2477,32031
53.476,359,2477,32030
53.505,355,2477,32031
53.538,362,2477,32034
53.566,359,2477,32034
53.599,357,2477,32030
53.628,362,2477,32034
53.661,364,2477,32033
53.693,359,2477,32033
53.722,358,2478,32041
53.755,356,2477,32037
53.784,356,2478,32039
53.816,358,2478,32040
53.845,356,2478,32041
53.878,360,2478,32040
53.906,360,2478,32050
53.939,360,2478,32040
53.968,361,2478,32043
54.001,357,2478,32046
54.030,358,2478,32050
54.062,351,2478,32043
54.094,358,2478,32049
54.124,367,2478,32048
54.156,361,2479,32057
54.185,356,2479,32050
54.217,356,2478,32046
54.247,353,2479,32057
54.280,360,2478,32049
54.308,355,2478,32047
54.340,359,2479,32057
54.369,360,2479,32054
54.402,354,2478,32048
54.430,354,2479,32053
54.463,358,2479,32055
54.492,350,2478,32050
54.525,357,2478,32043
54.557,356,2478,32047
54.586,355,2477,32036
54.619,367,2477,32031
54.648,356,2477,32031
54.680,365,2477,32026
54.709,357,2476,32015
54.742,362,2475,32003
54.771,363,2474,31991
54.803,359,2474,31989
54.832,365,2473,31978
54.865,362,2473,31973
54.894,365,2473,31972
54.928,373,2472,31971
54.958,367,2472,31968
54.988,367,2472,31968
55.020,371,2472,31965
55.050,363,2472,31965
55.082,370,2472,31967
55.111,362,2472,31965
55.143,373,2472,31966
55.172,368,2472,31966
55.205,373,2472,31962
55.234,373,2471,31956
55.267,365,2471,31947
55.295,365,2470,31943
55.328,367,2470,31933
55.356,369,2470,31934
55.389,375,2470,31939
55.421,368,2469,31921
55.450,367,2468,31918
55.483,371,2469,31926
55.512,367,2470,31936
55.544,365,2471,31950
55.573,370,2472,31964
55.606,369,2472,31962
55.635,367,2472,31968
55.668,359,2472,31972
55.697,371,2473,31973
55.730,355,2473,31981
55.758,355,2475,31999
55.791,360,2476,32021
55.823,357,2477,32028
55.852,348,2477,32035
55.885,362,2478,32042
55.914,352,2479,32051
55.946,352,2480,32067
55.975,354,2482,32092
56.007,346,2483,32103
56.036,362,2483,32105
56.069,357,2484,32120
56.098,351,2483,32114
56.131,353,2483,32113
56.160,352,2484,32119
56.192,353,2484,32117
56.221,356,2485,32129
56.254,354,2485,32132
56.286,357,2486,32140
56.315,358,2486,32145
56.347,351,2486,32152
56.376,347,2487,32156
56.409,354,2486,32147
56.437,351,2486,32153
56.470,350,2487,32158
56.499,350,2487,32158
56.531,356,2487,32157
56.560,358,2487,32154
56.593,354,2486,32152
56.622,354,2487,32154
56.655,355,2486,32148
56.687,356,2485,32137
56.716,361,2485,32132
56.748,364,2485,32131
56.777,369,2485,32131
56.810,361,2484,32127
56.839,360,2483,32114
56.872,364,2482,32095
56.900,356,2480,32075
56.933,369,2479,32053
56.962,366,2477,32034
56.994,358,2476,32019
57.023,356,2473,31980
57.056,361,2472,31967
57.088,365,2470,31942
57.117,363,2464,31867
57.150,373,2462,31840
57.179,361,2460,31809
57.211,364,2459,31798
57.240,366,2458,31789
57.273,368,2458,31781
57.302,368,2457,31776
57.334,360,2457,31771
57.363,369,2457,31771
57.396,367,2457,31773
57.425,363,2457,31774
57.457,358,2457,31774
57.486,366,2458,31783
57.519,364,2459,31797
57.551,356,2461,31823
57.580,362,2461,31826
57.613,367,2460,31811
57.642,364,2458,31787
57.674,356,2457,31776
57.703,363,2457,31772
57.736,357,2457,31768
57.765,365,2454,31739
57.797,360,2453,31721
57.826,357,2452,31706
57.859,351,2451,31696
57.887,363,2451,31688
57.920,360,2449,31667
57.953,366,2448,31657
57.982,363,2448,31656
58.014,370,2447,31643
58.043,363,2447,31646
58.076,362,2447,31643
58.104,367,2447,31638
58.137,367,2446,31624
58.166,377,2443,31588
58.199,374,2439,31544
58.227,358,2437,31518
58.260,375,2435,31490
58.289,376,2431,31439
58.322,364,2425,31353
58.354,371,2422,31323
58.383,373,2421,31309
58.415,372,2416,31248
58.444,372,2413,31206
58.477,381,2413,31199
58.506,376,2413,31198
58.539,374,2412,31195
58.567,372,2411,31183
58.600,377,2408,31143
58.629,370,2408,31136
58.662,371,2407,31126
58.690,370,2406,31118
58.723,373,2402,31061
58.751,366,2398,31013
58.784,374,2394,30961
58.817,375,2392,30937
58.846,369,2389,30897
58.878,375,2385,30835
58.907,378,2381,30793
58.940,375,2378,30751
58.968,374,2378,30748
59.001,376,2378,30745
59.030,372,2375,30711
59.063,380,2372,30676
59.092,374,2369,30628
59.124,375,2364,30569
59.153,378,2359,30499
59.186,373,2358,30496
59.218,373,2361,30528
59.248,375,2368,30623
59.280,375,2371,30662
59.309,376,2377,30742
59.341,373,2378,30750
59.370,366,2379,30768
59.403,370,2381,30785
59.432,378,2380,30778
59.464,369,2380,30777
59.494,375,2381,30784
59.527,371,2379,30764
59.555,377,2378,30749
59.587,380,2378,30748
59.616,375,2374,30695
59.649,372,2368,30625
59.681,375,2362,30539
59.710,376,2358,30486
59.743,383,2348,30359
59.772,378,2339,30244
59.804,383,2338,30234
59.833,379,2337,30226
59.866,382,2338,30236
59.895,373,2338,30237
59.928,377,2339,30242
59.956,373,2341,30278
59.989,374,2342,30290
60.018,377,2339,30244
60.051,377,2336,30208
60.083,379,2327,30088
60.112,380,2314,29918
60.145,376,2304,29791
60.174,375,2294,29665
60.206,373,2289,29593
60.235,381,2280,29482
60.267,386,2279,29469
60.296,383,2278,29462
60.329,374,2275,29415
60.358,379,2264,29272
60.391,382,2254,29148
60.419,387,2254,29148
60.452,382,2249,29082
60.485,381,2249,29085
60.514,376,2253,29138
60.546,370,2254,29148
60.575,374,2250,29093
60.607,388,2239,28954
60.636,385,2234,28894
60.669,385,2234,28893
60.697,379,2235,28907
60.730,383,2239,28957
60.759,376,2243,29010
60.792,384,2249,29083
60.820,385,2251,29108
60.853,382,2244,29013
60.885,382,2234,28895
60.915,377,2234,28887
60.947,374,2233,28870
60.976,379,2229,28829
61.008,377,2227,28796
61.037,388,2219,28697
61.070,383,2208,28550
61.099,386,2199,28434
61.131,381,2185,28255
61.160,386,2182,28220
61.193,382,2188,28295
61.221,381,2195,28380
61.255,383,2195,28378
61.283,382,2192,28348
61.316,374,2185,28259
61.348,382,2180,28184
61.378,386,2156,27877
61.410,381,2140,27675
61.439,385,2130,27546
61.471,388,2121,27426
61.501,374,2112,27314
61.533,382,2116,27367
61.562,375,2139,27660
61.594,380,2166,28015
61.623,379,2171,28070
61.656,386,2155,27866
61.685,381,2140,27673
61.718,386,2140,27675
61.750,375,2165,27996
61.779,386,2184,28245
61.811,389,2193,28352
61.840,378,2196,28394
61.873,388,2198,28419
61.901,377,2199,28442
61.934,382,2208,28552
61.964,382,2210,28573
61.996,391,2210,28574
62.025,380,2204,28506
62.057,388,2207,28538
62.086,386,2202,28472
62.119,395,2200,28449
62.151,383,2199,28441
62.181,376,2200,28444
62.213,384,2200,28445
62.243,383,2197,28405
62.275,378,2180,28192
62.304,378,2180,28188
62.336,390,2199,28441
62.365,385,2212,28610
62.398,386,2214,28629
62.426,386,2209,28571
62.459,382,2201,28464
62.488,382,2204,28502
62.521,382,2217,28670
62.553,382,2220,28710
62.582,385,2220,28704
62.614,382,2220,28706
62.643,383,2234,28886
62.676,384,2243,29005
62.705,382,2247,29057
62.737,379,2249,29082
62.766,380,2248,29072
62.799,379,2249,29078
62.827,382,2248,29068
62.861,375,2253,29128
62.889,385,2254,29145
62.921,381,2266,29307
62.954,381,2280,29487
62.983,383,2293,29656
63.016,383,2306,29825
63.045,383,2314,29919
63.077,377,2318,29974
63.106,386,2318,29978
63.139,377,2318,29970
63.167,382,2318,29970
63.200,376,2325,30068
63.229,376,2332,30151
63.261,376,2338,30228
63.290,383,2338,30237
63.323,382,2336,30212
63.355,391,2322,30029
63.384,379,2307,29834
63.417,382,2294,29669
63.445,369,2289,29594
63.478,380,2275,29422
63.507,381,2254,29147
63.540,388,2248,29070
63.569,376,2238,28935
